release_id,hospital_id,version,rollout_stage,cpu_usage,memory_usage,error_rate,latency_ms,error_budget_remaining,stable_error_rate,stable_latency_ms,canary_error_rate,deployment_status,harmful,missing_metric,noisy_metric,error_budget_status,canary_error_difference,canary_latency_difference,canary_error_ratio,canary_risk,fallback_action,risk_score,risk_decision
R003,H029,v2.4,25,53.9,64.63,1.34,281.1,63.24,0.52,151.16,2.43,SUCCESS,False,False,False,HEALTHY,1.9100000000000001,129.94000000000003,4.673076923076923,WARNING,PROCESS,20,SAFE
R003,H030,v2.4,10,62.39,53.28,2.17,113.99,63.56,1.02,192.57,2.1,SUCCESS,False,False,False,HEALTHY,1.08,-78.58,2.058823529411765,WARNING,PROCESS,20,SAFE
R003,H031,v2.4,10,35.0,44.36,2.99,189.27,79.02,0.79,107.85,1.33,SUCCESS,False,False,False,HEALTHY,0.54,81.42000000000002,1.6835443037974684,SAFE,PROCESS,0,SAFE
R003,H032,v2.4,50,62.49,52.6,0.5,160.17,73.74,0.76,161.42,2.95,SUCCESS,False,False,False,HEALTHY,2.1900000000000004,-1.25,3.8815789473684212,CRITICAL,PROCESS,40,BLOCK
R003,H033,v2.4,5,57.73,45.76,0.73,151.41,93.23,1.61,215.29,2.47,SUCCESS,False,False,False,HEALTHY,0.8600000000000001,-63.879999999999995,1.53416149068323,SAFE,PROCESS,0,SAFE
R003,H034,v2.4,5,38.43,42.7,1.37,147.81,91.26,0.68,134.1,1.77,SUCCESS,False,False,False,HEALTHY,1.0899999999999999,13.710000000000008,2.602941176470588,WARNING,PROCESS,20,SAFE
R003,H035,v2.4,5,30.06,64.75,1.75,179.44,81.4,1.68,186.19,1.85,SUCCESS,False,False,False,HEALTHY,0.17000000000000015,-6.75,1.1011904761904763,SAFE,PROCESS,0,SAFE
R003,H036,v2.4,5,45.66,50.65,2.89,214.61,78.76,0.82,222.81,2.83,SUCCESS,False,False,False,HEALTHY,2.0100000000000002,-8.199999999999989,3.4512195121951224,CRITICAL,PROCESS,40,BLOCK
R003,H037,v2.4,5,52.87,54.08,2.56,233.26,73.91,1.85,224.4,0.8,SUCCESS,False,False,False,HEALTHY,-1.05,8.859999999999985,0.43243243243243246,SAFE,PROCESS,0,SAFE
R003,H038,v2.4,50,57.26,51.33,0.5,103.54,68.24,0.68,189.14,2.01,SUCCESS,False,False,False,HEALTHY,1.3299999999999996,-85.59999999999998,2.9558823529411757,WARNING,PROCESS,20,SAFE
R003,H039,v2.4,5,35.04,62.06,1.58,134.13,89.13,1.23,213.14,0.69,SUCCESS,False,False,False,HEALTHY,-0.54,-79.00999999999999,0.5609756097560975,SAFE,PROCESS,0,SAFE
R003,H040,v2.4,25,42.67,49.39,0.93,231.14,86.22,1.45,134.33,2.62,SUCCESS,False,False,False,HEALTHY,1.1700000000000002,96.80999999999997,1.806896551724138,WARNING,PROCESS,20,SAFE
R003,H041,v2.4,10,45.94,45.7,2.91,149.72,70.93,1.29,172.25,0.83,SUCCESS,False,False,False,HEALTHY,-0.4600000000000001,-22.53,0.6434108527131782,SAFE,PROCESS,0,SAFE
R003,H042,v2.4,5,54.16,63.61,1.0,112.92,68.57,1.43,148.53,0.61,SUCCESS,False,False,False,HEALTHY,-0.82,-35.61,0.42657342657342656,SAFE,PROCESS,0,SAFE
R003,H043,v2.4,5,46.1,59.43,2.13,262.14,92.98,0.72,119.08,2.04,SUCCESS,False,False,False,HEALTHY,1.32,143.06,2.8333333333333335,WARNING,PROCESS,20,SAFE
R003,H044,v2.4,5,53.25,53.67,1.13,256.23,74.77,1.49,241.42,2.56,SUCCESS,False,False,False,HEALTHY,1.07,14.81000000000003,1.7181208053691275,WARNING,PROCESS,20,SAFE
R003,H045,v2.4,50,43.96,54.39,0.6,249.24,90.11,1.18,232.37,2.15,SUCCESS,False,False,False,HEALTHY,0.97,16.870000000000005,1.8220338983050848,SAFE,PROCESS,0,SAFE
R003,H046,v2.4,10,43.89,64.56,1.53,209.92,53.44,1.19,248.74,2.58,SUCCESS,False,False,False,HEALTHY,1.3900000000000001,-38.82000000000002,2.1680672268907566,WARNING,PROCESS,20,SAFE
R003,H047,v2.4,50,47.89,54.06,2.9,195.65,66.11,1.67,134.18,2.74,SUCCESS,False,False,False,HEALTHY,1.0700000000000003,61.47,1.6407185628742518,WARNING,PROCESS,20,SAFE
R003,H048,v2.4,10,39.26,57.91,0.61,122.16,54.75,1.88,178.12,2.0,SUCCESS,False,False,False,HEALTHY,0.1200000000000001,-55.96000000000001,1.0638297872340425,SAFE,PROCESS,0,SAFE
R003,H049,v2.4,5,49.54,71.34,0.53,298.48,65.85,0.91,239.25,2.18,SUCCESS,False,False,False,HEALTHY,1.27,59.23000000000002,2.3956043956043955,WARNING,PROCESS,20,SAFE
R003,H050,v2.4,25,53.72,67.79,0.95,110.77,87.66,0.83,246.76,1.3,SUCCESS,False,False,False,HEALTHY,0.4700000000000001,-135.99,1.566265060240964,SAFE,PROCESS,0,SAFE
R004,H001,v2.5,25,60.65,74.6,7.4,565.37,22.3,0.64,244.77,10.31,FAILED,True,False,False,LOW,9.67,320.6,16.109375,CRITICAL,PROCESS,140,BLOCK
R004,H002,v2.5,5,60.68,72.67,8.91,724.7,26.44,1.37,231.57,10.19,SUCCESS,True,False,False,LOW,8.82,493.13000000000005,7.437956204379561,CRITICAL,PROCESS,130,BLOCK
R004,H003,v2.5,25,80.2,86.87,9.82,550.1,15.72,0.97,211.35,8.77,FAILED,True,False,False,LOW,7.8,338.75,9.041237113402062,CRITICAL,PROCESS,160,BLOCK
R004,H004,v2.5,5,88.52,82.84,10.89,588.13,3.74,1.62,213.8,8.51,SUCCESS,True,False,False,CRITICAL,6.89,374.33,5.253086419753086,CRITICAL,PROCESS,170,BLOCK
R004,H005,v2.5,5,70.01,63.19,7.82,749.7,21.7,0.71,199.46,8.57,SUCCESS,True,False,False,LOW,7.86,550.24,12.070422535211268,CRITICAL,PROCESS,130,BLOCK
R004,H006,v2.5,5,71.32,75.66,7.25,654.6,20.86,1.23,189.91,6.04,FAILED,True,False,False,LOW,4.8100000000000005,464.69000000000005,4.910569105691057,CRITICAL,PROCESS,140,BLOCK
R004,H007,v2.5,50,79.33,69.21,6.65,548.57,24.04,1.28,156.02,5.44,FAILED,True,False,False,LOW,4.16,392.55000000000007,4.25,CRITICAL,PROCESS,140,BLOCK
R004,H008,v2.5,5,81.54,65.57,11.94,698.89,28.51,1.46,174.42,10.18,SUCCESS,True,False,False,LOW,8.719999999999999,524.47,6.972602739726027,CRITICAL,PROCESS,140,BLOCK
R004,H009,v2.5,5,95.16,82.35,11.51,713.03,25.58,1.55,187.87,5.39,SUCCESS,True,False,True,LOW,3.84,525.16,3.4774193548387093,CRITICAL,HOLD,160,HOLD
R004,H010,v2.5,10,85.91,89.28,5.35,761.57,23.41,1.15,240.6,11.37,SUCCESS,True,False,False,LOW,10.219999999999999,520.97,9.88695652173913,CRITICAL,PROCESS,150,BLOCK
R004,H011,v2.5,5,71.17,74.82,6.98,417.84,8.27,1.1,238.39,5.25,SUCCESS,True,False,False,CRITICAL,4.15,179.45,4.7727272727272725,CRITICAL,PROCESS,135,BLOCK
R004,H012,v2.5,10,66.39,70.16,10.97,418.6,16.86,1.14,226.72,9.34,SUCCESS,True,False,False,LOW,8.2,191.88000000000002,8.192982456140351,CRITICAL,PROCESS,115,BLOCK
R004,H013,v2.5,5,62.24,76.38,11.17,557.38,23.63,0.86,209.87,10.8,FAILED,True,False,False,LOW,9.940000000000001,347.51,12.558139534883722,CRITICAL,PROCESS,140,BLOCK
R004,H014,v2.5,5,59.76,64.27,11.63,786.94,0.66,1.59,128.68,6.28,FAILED,True,False,False,CRITICAL,4.69,658.26,3.949685534591195,CRITICAL,PROCESS,160,BLOCK
R004,H015,v2.5,25,69.1,61.03,8.8,716.68,18.39,1.32,247.08,8.84,SUCCESS,True,False,False,LOW,7.52,469.5999999999999,6.696969696969696,CRITICAL,PROCESS,130,BLOCK
R004,H016,v2.5,5,94.59,72.39,7.03,714.79,10.68,1.5,132.41,5.78,ROLLED_BACK,True,False,False,LOW,4.28,582.38,3.8533333333333335,CRITICAL,PROCESS,160,BLOCK
R004,H017,v2.5,10,84.55,83.09,5.13,450.5,4.85,1.81,181.73,9.62,SUCCESS,True,False,False,CRITICAL,7.809999999999999,268.77,5.314917127071823,CRITICAL,PROCESS,155,BLOCK
R004,H018,v2.5,50,71.78,68.03,6.98,556.29,11.16,1.34,182.88,10.59,SUCCESS,True,False,False,LOW,9.25,373.40999999999997,7.902985074626865,CRITICAL,PROCESS,130,BLOCK
R004,H019,v2.5,10,71.91,67.71,10.3,510.58,19.28,0.79,128.01,7.19,SUCCESS,True,False,False,LOW,6.4,382.57,9.10126582278481,CRITICAL,PROCESS,130,BLOCK
R004,H020,v2.5,10,56.21,87.98,11.28,467.54,17.94,1.34,124.91,8.55,SUCCESS,True,False,False,LOW,7.210000000000001,342.63,6.380597014925374,CRITICAL,PROCESS,125,BLOCK
R004,H021,v2.5,50,79.08,69.58,7.24,795.37,3.67,0.97,219.79,8.4,FAILED,True,False,False,CRITICAL,7.430000000000001,575.58,8.659793814432991,CRITICAL,PROCESS,160,BLOCK
R004,H022,v2.5,100,67.76,77.77,5.21,729.18,11.37,1.48,119.47,6.47,ROLLED_BACK,True,False,False,LOW,4.99,609.7099999999999,4.371621621621622,CRITICAL,PROCESS,140,BLOCK
R004,H023,v2.5,100,59.06,85.83,6.78,727.7,15.76,0.67,213.94,11.16,SUCCESS,True,False,False,LOW,10.49,513.76,16.656716417910445,CRITICAL,PROCESS,140,BLOCK
R004,H024,v2.5,25,65.59,81.09,9.3,574.2,22.14,1.13,235.8,9.04,FAILED,True,False,False,LOW,7.909999999999999,338.40000000000003,8.0,CRITICAL,PROCESS,150,BLOCK
R004,H025,v2.5,5,63.92,80.04,9.59,796.7,2.31,1.61,115.95,5.51,SUCCESS,True,False,False,CRITICAL,3.8999999999999995,680.75,3.4223602484472044,CRITICAL,PROCESS,160,BLOCK
R004,H026,v2.5,10,92.5,69.84,11.33,493.11,1.77,0.6,214.47,10.65,ROLLED_BACK,True,False,False,CRITICAL,10.05,278.64,17.75,CRITICAL,PROCESS,165,BLOCK
R004,H027,v2.5,5,59.24,69.21,7.67,,24.07,0.75,158.46,7.89,SUCCESS,True,True,False,LOW,7.14,,10.52,UNKNOWN,HOLD,80,HOLD
R004,H028,v2.5,100,81.16,72.4,10.28,721.96,28.88,0.92,228.75,5.13,FAILED,True,False,False,LOW,4.21,493.21000000000004,5.576086956521738,CRITICAL,PROCESS,150,BLOCK
R004,H029,v2.5,5,79.41,93.38,5.68,496.76,14.06,1.81,116.89,5.09,SUCCESS,True,False,False,LOW,3.28,379.87,2.8121546961325965,CRITICAL,PROCESS,135,BLOCK
R004,H030,v2.5,5,86.4,92.11,11.25,474.13,7.19,1.61,107.22,5.55,FAILED,True,False,False,CRITICAL,3.9399999999999995,366.90999999999997,3.447204968944099,CRITICAL,PROCESS,175,BLOCK
R004,H031,v2.5,100,63.87,77.38,5.66,763.85,24.88,1.78,178.22,9.68,ROLLED_BACK,True,False,False,LOW,7.8999999999999995,585.63,5.438202247191011,CRITICAL,PROCESS,140,BLOCK
R004,H032,v2.5,10,81.13,88.74,11.25,577.35,18.94,0.98,165.19,9.25,FAILED,True,False,False,LOW,8.27,412.16,9.438775510204081,CRITICAL,PROCESS,160,BLOCK
R004,H033,v2.5,10,100.0,73.24,11.65,640.26,15.19,0.66,157.68,10.21,FAILED,True,False,True,LOW,9.55,482.58,15.46969696969697,CRITICAL,HOLD,160,HOLD
R004,H034,v2.5,10,69.85,68.08,11.8,532.54,5.88,1.21,106.85,8.37,FAILED,True,False,False,CRITICAL,7.159999999999999,425.68999999999994,6.917355371900826,CRITICAL,PROCESS,160,BLOCK
R004,H035,v2.5,10,71.29,67.48,10.62,628.82,8.8,0.51,101.15,8.59,ROLLED_BACK,True,False,False,CRITICAL,8.08,527.6700000000001,16.84313725490196,CRITICAL,PROCESS,160,BLOCK
R004,H036,v2.5,25,87.91,75.21,8.45,680.9,3.94,0.67,151.78,11.95,SUCCESS,True,False,False,CRITICAL,11.28,529.12,17.835820895522385,CRITICAL,PROCESS,160,BLOCK
R004,H037,v2.5,10,56.03,83.95,10.77,782.02,0.05,1.86,207.1,10.75,FAILED,True,False,False,CRITICAL,8.89,574.92,5.779569892473118,CRITICAL,PROCESS,170,BLOCK
R004,H038,v2.5,5,71.78,66.09,8.19,547.62,12.57,1.41,202.99,5.85,FAILED,True,False,False,LOW,4.4399999999999995,344.63,4.148936170212766,CRITICAL,PROCESS,140,BLOCK
R004,H039,v2.5,10,61.92,89.11,9.16,404.05,27.4,1.91,200.29,9.45,FAILED,True,False,False,LOW,7.539999999999999,203.76000000000002,4.947643979057592,CRITICAL,PROCESS,135,BLOCK
R004,H040,v2.5,5,61.28,76.09,5.08,568.81,14.58,1.85,109.97,7.07,FAILED,True,False,False,LOW,5.220000000000001,458.8399999999999,3.8216216216216217,CRITICAL,PROCESS,140,BLOCK
R004,H041,v2.5,25,86.63,79.27,9.85,571.97,8.26,1.01,209.38,9.71,SUCCESS,True,False,False,CRITICAL,8.700000000000001,362.59000000000003,9.613861386138614,CRITICAL,PROCESS,160,BLOCK
R004,H042,v2.5,50,73.39,83.11,7.23,632.88,18.03,1.73,228.63,7.6,FAILED,True,False,False,LOW,5.869999999999999,404.25,4.393063583815029,CRITICAL,PROCESS,150,BLOCK
R004,H043,v2.5,5,71.3,82.8,6.08,410.18,19.11,1.15,121.39,9.52,SUCCESS,True,False,False,LOW,8.37,288.79,8.278260869565218,CRITICAL,PROCESS,125,BLOCK
R004,H044,v2.5,10,60.19,69.08,,581.6,4.22,1.52,190.87,9.82,SUCCESS,True,True,False,CRITICAL,8.3,390.73,6.4605263157894735,CRITICAL,HOLD,110,HOLD
R004,H045,v2.5,5,73.22,82.36,7.77,525.28,14.64,0.65,131.33,6.03,SUCCESS,True,False,False,LOW,5.38,393.94999999999993,9.276923076923078,CRITICAL,PROCESS,140,BLOCK
R004,H046,v2.5,10,75.17,76.56,5.62,642.75,0.93,1.21,166.62,6.06,ROLLED_BACK,True,False,False,CRITICAL,4.85,476.13,5.008264462809917,CRITICAL,PROCESS,160,BLOCK
R004,H047,v2.5,10,82.88,70.09,7.49,730.73,5.32,1.3,125.25,9.96,SUCCESS,True,False,False,CRITICAL,8.66,605.48,7.661538461538462,CRITICAL,PROCESS,160,BLOCK
R004,H048,v2.5,50,78.89,71.42,6.45,712.96,9.01,1.32,124.79,10.14,SUCCESS,True,False,False,CRITICAL,8.82,588.1700000000001,7.681818181818182,CRITICAL,PROCESS,150,BLOCK
R004,H049,v2.5,25,81.29,77.71,5.93,637.21,10.6,0.72,227.88,9.19,SUCCESS,True,False,False,LOW,8.469999999999999,409.33000000000004,12.76388888888889,CRITICAL,PROCESS,140,BLOCK
R004,H050,v2.5,10,68.72,74.63,11.79,779.64,2.81,0.59,202.11,8.59,FAILED,True,False,False,CRITICAL,8.0,577.53,14.559322033898306,CRITICAL,PROCESS,160,BLOCK
R005,H001,v2.6,10,57.42,56.5,1.41,245.14,72.8,1.34,166.18,2.74,SUCCESS,False,False,False,HEALTHY,1.4000000000000001,78.95999999999998,2.044776119402985,WARNING,PROCESS,20,SAFE
R005,H002,v2.6,50,36.15,62.7,1.1,162.38,51.54,1.21,249.42,1.14,IN_PROGRESS,False,False,False,HEALTHY,-0.07000000000000006,-87.03999999999999,0.9421487603305785,SAFE,PROCESS,5,SAFE
R005,H003,v2.6,50,50.79,63.64,2.08,228.89,66.67,1.89,104.58,2.55,SUCCESS,False,False,False,HEALTHY,0.6599999999999999,124.30999999999999,1.349206349206349,WARNING,PROCESS,20,SAFE
R005,H004,v2.6,100,48.76,52.15,2.08,113.81,96.85,0.8,249.2,0.51,SUCCESS,False,False,False,HEALTHY,-0.29000000000000004,-135.39,0.6375,SAFE,PROCESS,0,SAFE
R005,H005,v2.6,25,40.4,62.8,2.22,104.9,77.46,0.66,159.87,1.27,SUCCESS,False,False,False,HEALTHY,0.61,-54.97,1.924242424242424,SAFE,PROCESS,0,SAFE
R005,H006,v2.6,5,42.84,57.69,2.61,148.45,57.26,0.65,230.34,1.7,SUCCESS,False,False,False,HEALTHY,1.0499999999999998,-81.89000000000001,2.6153846153846154,WARNING,PROCESS,20,SAFE
R005,H007,v2.6,50,45.31,49.42,0.56,216.65,77.45,1.1,143.88,2.61,SUCCESS,False,False,False,HEALTHY,1.5099999999999998,72.77000000000001,2.3727272727272726,WARNING,PROCESS,20,SAFE
R005,H008,v2.6,10,56.78,58.25,1.63,264.29,81.85,1.64,128.18,1.89,SUCCESS,False,False,False,HEALTHY,0.25,136.11,1.1524390243902438,WARNING,PROCESS,20,SAFE
R005,H009,v2.6,10,43.05,67.46,0.9,276.4,86.09,0.93,184.49,2.56,SUCCESS,False,False,False,HEALTHY,1.63,91.90999999999997,2.7526881720430105,WARNING,PROCESS,20,SAFE
R005,H010,v2.6,5,58.85,56.67,1.96,193.39,97.02,1.67,207.26,1.35,SUCCESS,False,False,False,HEALTHY,-0.31999999999999984,-13.870000000000005,0.8083832335329342,SAFE,PROCESS,0,SAFE
R005,H011,v2.6,5,58.59,56.21,2.86,184.48,96.82,1.35,229.98,1.44,SUCCESS,False,False,False,HEALTHY,0.08999999999999986,-45.5,1.0666666666666667,SAFE,PROCESS,0,SAFE
R005,H012,v2.6,25,41.58,58.28,1.14,275.1,63.92,1.9,226.64,0.96,SUCCESS,False,False,False,HEALTHY,-0.94,48.460000000000036,0.5052631578947369,SAFE,PROCESS,0,SAFE
R005,H013,v2.6,5,25.75,54.76,,195.19,81.72,1.21,195.15,0.78,SUCCESS,False,True,False,HEALTHY,-0.42999999999999994,0.03999999999999204,0.6446280991735538,SAFE,HOLD,0,HOLD
R005,H014,v2.6,10,56.22,45.89,1.68,276.03,83.89,1.73,227.55,1.04,SUCCESS,False,False,False,HEALTHY,-0.69,48.47999999999996,0.6011560693641619,SAFE,PROCESS,0,SAFE
R005,H015,v2.6,25,38.11,68.14,2.28,139.84,64.37,1.61,147.34,2.73,SUCCESS,False,False,False,HEALTHY,1.1199999999999999,-7.5,1.6956521739130435,WARNING,PROCESS,20,SAFE
R005,H016,v2.6,10,47.71,47.05,1.73,180.86,79.76,0.9,225.32,1.83,SUCCESS,False,False,False,HEALTHY,0.93,-44.45999999999998,2.033333333333333,SAFE,PROCESS,0,SAFE
R005,H017,v2.6,10,57.15,60.75,1.8,295.2,50.85,1.52,146.78,0.81,SUCCESS,False,False,False,HEALTHY,-0.71,148.42,0.5328947368421053,WARNING,PROCESS,20,SAFE
R005,H018,v2.6,5,51.02,67.39,1.37,174.35,64.99,0.53,144.0,0.5,SUCCESS,False,False,False,HEALTHY,-0.030000000000000027,30.349999999999994,0.9433962264150942,SAFE,PROCESS,0,SAFE
R005,H019,v2.6,5,47.77,66.92,1.5,160.58,61.41,1.85,217.48,0.66,SUCCESS,False,False,False,HEALTHY,-1.19,-56.89999999999998,0.3567567567567568,SAFE,PROCESS,0,SAFE
R005,H020,v2.6,10,50.21,56.85,2.91,115.12,61.27,0.59,243.67,1.41,SUCCESS,False,False,False,HEALTHY,0.82,-128.54999999999998,2.389830508474576,SAFE,PROCESS,0,SAFE
R005,H021,v2.6,50,54.98,64.12,1.47,234.83,67.26,1.37,122.04,1.15,IN_PROGRESS,False,False,False,HEALTHY,-0.2200000000000002,112.79,0.8394160583941604,WARNING,PROCESS,25,SAFE
R005,H022,v2.6,50,41.65,71.72,0.84,291.59,62.09,1.56,109.33,1.82,SUCCESS,False,False,False,HEALTHY,0.26,182.26,1.1666666666666667,WARNING,PROCESS,20,SAFE
R005,H023,v2.6,5,27.88,67.27,0.61,133.15,60.46,1.71,168.95,1.61,SUCCESS,False,False,False,HEALTHY,-0.09999999999999987,-35.79999999999998,0.9415204678362574,SAFE,PROCESS,0,SAFE
R005,H024,v2.6,50,34.02,58.7,1.59,218.71,81.12,1.78,136.3,0.68,IN_PROGRESS,False,False,False,HEALTHY,-1.1,82.41,0.3820224719101124,SAFE,PROCESS,5,SAFE
R005,H025,v2.6,100,54.26,55.15,2.39,132.33,85.92,1.92,244.02,1.69,SUCCESS,False,False,False,HEALTHY,-0.22999999999999998,-111.69,0.8802083333333334,SAFE,PROCESS,0,SAFE
R005,H026,v2.6,5,46.87,54.99,0.52,171.41,61.43,1.35,215.74,2.82,SUCCESS,False,False,False,HEALTHY,1.4699999999999998,-44.33000000000001,2.0888888888888886,WARNING,PROCESS,20,SAFE
R005,H027,v2.6,50,45.63,54.47,1.7,232.49,64.44,1.59,114.31,0.8,SUCCESS,False,False,False,HEALTHY,-0.79,118.18,0.5031446540880503,WARNING,PROCESS,20,SAFE
R005,H028,v2.6,5,64.2,50.2,2.8,290.19,67.86,1.64,155.76,1.94,SUCCESS,False,False,False,HEALTHY,0.30000000000000004,134.43,1.1829268292682926,WARNING,PROCESS,20,SAFE
R005,H029,v2.6,10,50.14,47.37,1.05,107.79,58.76,1.48,136.06,0.59,SUCCESS,False,False,False,HEALTHY,-0.89,-28.269999999999996,0.39864864864864863,SAFE,PROCESS,0,SAFE
R005,H030,v2.6,25,66.17,55.83,1.21,170.61,97.32,1.15,187.01,2.74,SUCCESS,False,False,False,HEALTHY,1.5900000000000003,-16.399999999999977,2.3826086956521744,WARNING,PROCESS,20,SAFE
R005,H031,v2.6,10,37.48,57.91,1.33,271.01,53.56,1.25,130.7,1.02,SUCCESS,False,False,False,HEALTHY,-0.22999999999999998,140.31,0.8160000000000001,WARNING,PROCESS,20,SAFE
R005,H032,v2.6,10,62.36,46.43,2.43,230.93,93.79,1.72,225.37,0.88,SUCCESS,False,False,False,HEALTHY,-0.84,5.560000000000002,0.5116279069767442,SAFE,PROCESS,0,SAFE
R005,H033,v2.6,5,43.24,55.27,,145.23,65.2,0.69,214.83,1.26,SUCCESS,False,True,False,HEALTHY,0.5700000000000001,-69.60000000000002,1.8260869565217392,SAFE,HOLD,0,HOLD
R005,H034,v2.6,10,64.83,51.15,2.02,279.21,62.64,1.6,196.1,2.55,SUCCESS,False,False,False,HEALTHY,0.9499999999999997,83.10999999999999,1.5937499999999998,SAFE,PROCESS,0,SAFE
R005,H035,v2.6,100,52.54,67.55,0.87,176.14,87.69,1.11,133.07,1.54,SUCCESS,False,False,False,HEALTHY,0.42999999999999994,43.06999999999999,1.3873873873873872,SAFE,PROCESS,0,SAFE
R005,H036,v2.6,5,54.75,53.83,2.08,125.99,89.04,1.44,172.28,1.9,SUCCESS,False,False,False,HEALTHY,0.45999999999999996,-46.290000000000006,1.3194444444444444,SAFE,PROCESS,0,SAFE
R005,H037,v2.6,10,45.82,62.54,0.58,110.38,60.67,0.74,127.03,0.86,SUCCESS,False,False,False,HEALTHY,0.12,-16.650000000000006,1.162162162162162,SAFE,PROCESS,0,SAFE
R005,H038,v2.6,50,31.2,58.95,1.71,201.33,95.33,1.51,165.3,1.47,SUCCESS,False,False,False,HEALTHY,-0.040000000000000036,36.03,0.9735099337748344,SAFE,PROCESS,0,SAFE
R005,H039,v2.6,50,51.32,47.81,1.75,241.24,77.04,1.42,226.49,1.84,SUCCESS,False,False,False,HEALTHY,0.42000000000000015,14.75,1.295774647887324,SAFE,PROCESS,0,SAFE
R005,H040,v2.6,5,51.87,56.84,2.19,225.01,90.82,1.94,207.16,1.29,SUCCESS,False,False,False,HEALTHY,-0.6499999999999999,17.849999999999994,0.6649484536082475,SAFE,PROCESS,0,SAFE
R005,H041,v2.6,100,36.55,60.46,0.91,137.38,69.53,1.78,247.29,0.55,SUCCESS,False,False,False,HEALTHY,-1.23,-109.91,0.30898876404494385,SAFE,PROCESS,0,SAFE
R005,H042,v2.6,10,42.71,44.78,0.71,166.69,53.61,1.82,190.83,2.19,SUCCESS,False,False,False,HEALTHY,0.3699999999999999,-24.140000000000015,1.2032967032967032,SAFE,PROCESS,0,SAFE
R005,H043,v2.6,50,56.71,,2.0,298.07,97.06,1.6,117.43,1.31,IN_PROGRESS,False,True,False,HEALTHY,-0.29000000000000004,180.64,0.81875,WARNING,HOLD,25,HOLD
R005,H044,v2.6,5,65.14,50.09,2.26,184.55,69.88,1.96,117.0,1.37,SUCCESS,False,False,False,HEALTHY,-0.5899999999999999,67.55000000000001,0.6989795918367347,SAFE,PROCESS,0,SAFE
R005,H045,v2.6,5,50.88,58.17,0.69,115.12,64.86,0.93,198.51,2.88,SUCCESS,False,False,False,HEALTHY,1.9499999999999997,-83.38999999999999,3.096774193548387,WARNING,PROCESS,20,SAFE
R005,H046,v2.6,25,61.9,63.11,2.03,162.58,79.88,0.9,102.27,1.18,SUCCESS,False,False,False,HEALTHY,0.2799999999999999,60.31000000000002,1.3111111111111111,SAFE,PROCESS,0,SAFE
R005,H047,v2.6,5,47.85,57.21,1.97,240.23,70.41,1.92,210.48,2.2,SUCCESS,False,False,False,HEALTHY,0.28000000000000025,29.75,1.1458333333333335,SAFE,PROCESS,0,SAFE
R005,H048,v2.6,10,46.15,58.36,2.18,295.4,50.42,1.94,159.86,0.75,SUCCESS,False,False,False,HEALTHY,-1.19,135.53999999999996,0.3865979381443299,WARNING,PROCESS,20,SAFE
R005,H049,v2.6,100,66.77,51.06,0.52,217.89,81.88,1.15,138.81,2.03,SUCCESS,False,False,False,HEALTHY,0.8799999999999999,79.07999999999998,1.7652173913043478,SAFE,PROCESS,0,SAFE
R005,H050,v2.6,5,43.01,48.04,1.12,112.51,86.64,1.82,210.81,1.65,SUCCESS,False,False,False,HEALTHY,-0.17000000000000015,-98.3,0.9065934065934065,SAFE,PROCESS,0,SAFE
R006,H001,v2.7,50,50.76,60.94,1.0,223.36,86.9,1.71,223.45,2.36,SUCCESS,False,False,False,HEALTHY,0.6499999999999999,-0.08999999999997499,1.3801169590643274,SAFE,PROCESS,0,SAFE
R006,H002,v2.7,100,42.14,43.95,2.74,233.29,72.72,1.38,180.75,2.47,SUCCESS,False,False,False,HEALTHY,1.0900000000000003,52.53999999999999,1.7898550724637683,WARNING,PROCESS,20,SAFE
R006,H003,v2.7,10,44.5,61.88,1.61,104.38,75.13,1.16,197.4,1.25,SUCCESS,False,False,False,HEALTHY,0.09000000000000008,-93.02000000000001,1.0775862068965518,SAFE,PROCESS,0,SAFE
R006,H004,v2.7,5,37.43,61.51,0.9,132.09,59.28,1.65,161.45,0.68,SUCCESS,False,False,False,HEALTHY,-0.9699999999999999,-29.359999999999985,0.41212121212121217,SAFE,PROCESS,0,SAFE
R006,H005,v2.7,25,39.15,48.4,1.79,207.11,67.69,0.67,143.38,1.39,SUCCESS,False,False,False,HEALTHY,0.7199999999999999,63.73000000000002,2.0746268656716413,SAFE,PROCESS,0,SAFE
R006,H006,v2.7,100,50.86,37.25,2.85,275.26,69.64,1.93,149.01,0.76,SUCCESS,False,False,False,HEALTHY,-1.17,126.25,0.39378238341968913,WARNING,PROCESS,20,SAFE
R006,H007,v2.7,50,54.2,59.85,1.6,222.11,83.68,1.52,225.69,0.9,SUCCESS,False,False,False,HEALTHY,-0.62,-3.579999999999984,0.5921052631578947,SAFE,PROCESS,0,SAFE
R006,H008,v2.7,5,59.76,62.35,1.79,132.27,50.96,0.75,100.3,0.71,SUCCESS,False,False,False,HEALTHY,-0.040000000000000036,31.970000000000013,0.9466666666666667,SAFE,PROCESS,0,SAFE
R006,H009,v2.7,10,74.27,58.46,1.11,111.55,61.71,0.66,133.35,1.48,SUCCESS,False,False,False,HEALTHY,0.82,-21.799999999999997,2.242424242424242,SAFE,PROCESS,0,SAFE
R006,H010,v2.7,25,68.71,58.12,2.26,134.34,70.6,1.12,164.34,1.75,SUCCESS,False,False,False,HEALTHY,0.6299999999999999,-30.0,1.5624999999999998,SAFE,PROCESS,0,SAFE
